facility_name(시설명),business_type(업종명),road_address(소재지도로명주소),jibun_address(소재지지번주소),latitude(위도),longitude(경도),business_status(영업상태명),has_transport_vehicle(운반용차량보유여부),has_storage_facility(저장시설보유여부),phone(전화번호),supervising_agency(관리기관명),as_of_date(데이터기준일자),provider_org_code(제공기관코드),provider_org_name(제공기관명)
메디그린,일반종합도매,"경기도 고양시 일산동구 중앙로 1080, 207(일부)호 (백석동, 남정골드프라자)",경기도 고양시 일산동구 백석동 1288번지 2호 남정골드프라자 207호 일부,37.6456385347,126.7852311080,영업,N,N,031-901-6617,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
마루약품(주),일반종합도매,"경기도 고양시 덕양구 토당로 20, 태양빌딩 지상2층 (토당동)",경기도 고양시 덕양구 능곡동 869번지 1호 태양빌딩,37.6184152950,126.823002,영업,Y,Y,031-971-2199,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
디메디 주식회사,일반종합도매,"경기도 고양시 덕양구 꽃마을로 66, 한일미디어타워 1116호 (향동동)",경기도 고양시 덕양구 화전동 521번지 한일미디어타워,37.6011873370,126.8933847074,영업,N,N,,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
드림팜,일반종합도매,"경기도 고양시 덕양구 토당로 166, 동아2빌딩 501호 (토당동)",경기도 고양시 덕양구 능곡동 831번지 1호 동아2빌딩,37.6283142814,126.8209997345,영업,N,N,031-979-5949,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
동아제약(주)일산지점,일반종합도매,"경기도 고양시 일산동구 경의로 25-38, 1층 (백석동, 동아제약일산지점)",경기도 고양시 일산동구 백석2동 1313번지 4호 동아제약 일산지점 1층,37.6397319996,126.7888958341,영업,N,N,070-8636-3605,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
동아에스티(주)일산지점,일반종합도매,"경기도 고양시 일산동구 경의로 25-38, 3층 (백석동, 동아제약 일산지점)",경기도 고양시 일산동구 백석동 1313번지 4호 동아제약 일산지점 3층,37.6397319996,126.7888958341,영업,N,N,070-8636-3604,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
대흥약품,일반종합도매,"경기도 고양시 덕양구 꽃마을로 37, 818호 (향동동)",경기도 고양시 덕양구 화전동 467번지,37.6013543938,126.8908621002,영업,N,N,,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
대원종합특수가스,의료용고압가스,"경기도 고양시 일산동구 고봉로819번길 8, 가동 일부호 (설문동)",경기도 고양시 일산동구 설문동 590번지 2호,37.7264401639,126.7982510319,영업,N,N,031-976-3155,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
대원산소,의료용고압가스,"경기도 고양시 일산동구 고봉로819번길 8, 가동 일부호 (설문동)",경기도 고양시 일산동구 설문동 590번지 2호,37.7264401639,126.7982510319,영업,N,N,031-975-3156,고양시 일산동구보건소,2025-02-11,3940000,경기도 고양시
뉴스팜,일반종합도매,"경기도 고양시 일산서구 대화1로 12-16, 2층 (대화동)",경기도 고양시 일산서구 가좌동 462번지 4호,37.6696891135,126.7306151309,영업,Y,Y,031-922-5181,고양시 일산서구보건소,2025-02-11,3940000,경기도 고양시
노블레스팜,일반종합도매,"경기도 고양시 덕양구 무원로 24, 201호 (행신동, 골드프라자)",경기도 고양시 덕양구 행신1동 712번지 골드프라자,37.6148796608,126.8326568290,영업,N,N,031-926-3437,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
규약품,일반종합도매,"경기도 고양시 덕양구 마상로 97-14, 1동 1층 일부호 (주교동)",경기도 고양시 덕양구 주교동 575번지 2호,37.6617476752,126.8348296987,영업,N,N,031-816-0616,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
고려바이오허브,한약도매,경기도 고양시 일산서구 덕산로121번길 69-12(가좌동),경기도 고양시 일산서구 가좌동 519-1,37.6968446022,126.7183508703,영업,Y,Y,,고양시 일산서구보건소,2025-02-11,3940000,경기도 고양시
경기약품,일반종합도매,"경기도 고양시 일산서구 덕이로 242, 2(일부)층 (덕이동)",경기도 고양시 일산서구 덕이동 1078-1 2층일부,37.6988421212,126.7371477938,영업,Y,Y,031-938-2390,고양시 일산서구보건소,2025-02-11,3940000,경기도 고양시
(주)휴인메디컬,일반종합도매,"경기도 고양시 덕양구 중앙로 550, 802호 (행신동, 삼일프라자)",경기도 고양시 덕양구 행신3동 950번지 1호 삼일프라자 802,37.6234962016,126.836248,영업,Y,Y,031-979-6392,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)화영약품,일반종합도매,"경기도 고양시 덕양구 능곡로13번길 15, B101호 (토당동, 한강 능곡역 성원상떼빌)",경기도 고양시 덕양구 능곡동 342번지 7호 한강 능곡역 성원상떼빌,37.6220171290,126.819832,영업,Y,Y,031-938-0707,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
(주)한결메디칼,일반종합도매,"경기도 고양시 덕양구 신원로2길 38-9, 1층 (신원동)",경기도 고양시 덕양구 원신동 651번지 3호,37.6608578110,126.888945,영업,N,N,02-381-8941,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
엠브이엠앤엘,일반종합도매,"경기도 고양시 덕양구 화랑로 59, 3층 (화전동)",경기도 고양시 덕양구 화전동 579번지 3호,37.6035286773,126.8687150034,영업,N,N,02-6406-0820,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
엘케이파마 주식회사,일반종합도매,"경기도 고양시 덕양구 중앙로557번길 8-19, 원스톱 라이프상가II 지하B01호 (행신동)",경기도 고양시 덕양구 행신1동 998번지 2호 원스톱 라이프상가II,37.6232496213,126.834225,영업,N,N,031-973-8788,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
에스티바이오,일반종합도매,"경기도 고양시 덕양구 화중로104번길 28, 화정씨네마플러스 9층 910호 중 B06호 (화정동)",경기도 고양시 덕양구 화정1동 966번지 1호 화정씨네마플러스,37.6357232494,126.833162,영업,N,N,031-968-0640,고양시 덕양구보건소,2025-02-11,3940000,경기도 고양시
아이제이팜,일반종합도매,"경기도 고양시 일산서구 하이파크3로 111, 1동 107호 (덕이동, 하이파크시티일산파밀리에2단지)",경기도 고양시 일산서구 덕이동 1529 하이파크시티일산파밀리에2단지 107호,37.6997741633,126.7510488714,영업,N,N,,고양시 일산서구보건소,2025-02-11,3940000,경기도 고양시
씨앤아이 바이오,일반종합도매,"서울특별시 동대문구 장한로 119, 2층 212호, 213호 (장안동, 장안삼성쉐르빌)","서울특별시 동대문구 장안동 371-1 장안삼성쉐르빌 2층 212호, 213호",37.5714497051,127.0702129383,영업,Y,N,02-6956-6530,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)더세종,일반종합도매,"서울특별시 동대문구 장한로 119, 3층 310호 (장안동, 장안삼성쉐르빌)",서울특별시 동대문구 장안동 371-1 장안삼성쉐르빌,37.5714497051,127.0702129383,영업,Y,Y,02-3394-9773,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)한그루약품,일반종합도매,"서울특별시 동대문구 장한로 119, 208호 (장안동, 장안삼성쉐르빌)",서울특별시 동대문구 장안동 371-1 장안삼성쉐르빌,37.5714497051,127.0702129383,영업,Y,N,02-2135-2361,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
유한회사 미래팜,일반종합도매,"서울특별시 동대문구 장한로 119, 2층 217,218호 (장안동, 장안삼성쉐르빌)",서울특별시 동대문구 장안동 371-1 장안삼성쉐르빌,37.5714497051,127.0702129383,영업,Y,Y,02-2216-7370,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)미유팜,일반종합도매,"서울특별시 동대문구 답십리로 276, 3층 302호 (장안동)",서울특별시 동대문구 장안동 369-1 3층 302호,37.57217319,127.070783,영업,Y,N,02-3394-8409,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
호연약품,일반종합도매,"서울특별시 동대문구 장한로22길 7, 303호 (장안동)",서울특별시 동대문구 장안동 366번지 9호,37.56967727,127.0707844977,영업,Y,N,02-0000-0000,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)도담약품,일반종합도매,"서울특별시 동대문구 장한로 58, 405호 (장안동)",서울특별시 동대문구 장안동 361번지 4호,37.56611485,127.0680735,영업,Y,N,02-3394-8024,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)에스와이팜,일반종합도매,"서울특별시 동대문구 장한로26다길 115-5, 4층 (장안동)",서울특별시 동대문구 장안동 349-7,37.56664637,127.0714968,영업,Y,Y,02-525-1104,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)에이트팜,일반종합도매,"서울특별시 동대문구 장안벚꽃로 167, 주상가동 214호 (장안동, 래미안장안2차아파트)",서울특별시 동대문구 장안동 329-3 래미안장안2차아파트,37.57507496,127.0742791,영업,Y,N,02-3394-7883,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
활안약품(주),일반종합도매,"서울특별시 동대문구 장한로34길 28, 201호 (장안동)",서울특별시 동대문구 장안동 326-1,37.57619628,127.0736426,영업,Y,Y,02-921-7611,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
미래약품 주식회사,일반종합도매,"서울특별시 동대문구 답십리로69길 55, 웰빙프라자 지하1층 (장안동)",서울특별시 동대문구 장안동 324번지 1호 웰빙프라자 지하1층,37.5746982574,127.073729,영업,Y,Y,02-929-4522,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)노엘바이오,일반종합도매,"서울특별시 동대문구 장한로 178, 3층 (장안동)","서울특별시 동대문구 장안동 311-1 , 3층",37.57618634,127.0723747,영업,Y,Y,02-2246-2230,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)우현약품,일반종합도매,"서울특별시 동대문구 장한로 178, 지하1층 (장안동)",서울특별시 동대문구 장안동 311-1,37.57618634,127.0723747,영업,Y,Y,02-3394-8417,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
다원메디팜,일반종합도매,"서울특별시 동대문구 답십리로 271-6, 605호 (장안동, J빌딩)",서울특별시 동대문구 장안동 307-1 J빌딩 605호,37.57295756,127.0708412,영업,Y,N,02-0000-0000,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
스타약품,일반종합도매,"서울특별시 동대문구 답십리로 271-6, 202호 (장안동, J빌딩)",서울특별시 동대문구 장안동 307-1,37.57295756,127.0708412,영업,Y,N,02-6052-1280,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)스타팜텍,일반종합도매,"서울특별시 동대문구 답십리로 271-6, 201호 (장안동, J빌딩)",서울특별시 동대문구 장안동 307-1,37.57295756,127.0708412,영업,Y,N,02-2244-3026,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
지엠헬스케어(주),일반종합도매,"서울특별시 동대문구 장한로 159, 401호 (장안동)",서울특별시 동대문구 장안동 305-3,37.57463065,127.0716242,영업,Y,Y,02-3390-4925,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
제이파마,일반종합도매,"서울특별시 동대문구 천호대로83길 71-2, 4층 402호 (장안동)",서울특별시 동대문구 장안동 426-6 4층 402호,37.56532439,127.0661024,영업,Y,N,02-6082-5812,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)기영약품,일반종합도매,"서울특별시 동대문구 천호대로83길 31, 스틸얼라이브빌딩 5층 (장안동)",서울특별시 동대문구 장안동 423-4 스틸얼라이브빌딩,37.56373877,127.0649903,영업,Y,Y,02-3445-2333,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)우리엔팜,일반종합도매,"서울특별시 동대문구 천호대로81길 47, 1층 102호 (장안동)",서울특별시 동대문구 장안동 422-8 1층 102호,37.56443946,127.0647212,영업,Y,Y,02-6927-5475,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
㈜반도뉴팜,일반종합도매,"서울특별시 동대문구 천호대로77길 17, 3층 (장안동)",서울특별시 동대문구 장안동 409-6 3층,37.56291498,127.0610955,영업,Y,N,02-2216-3353,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
㈜나노팜,일반종합도매,"서울특별시 동대문구 천호대로77길 17, 2층 (장안동)",서울특별시 동대문구 장안동 409-6 2층,37.56291498,127.0610955,영업,Y,Y,02-2248-7771,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
하나메디팜 주식회사,일반종합도매,"서울특별시 동대문구 한천로14길 53, 신성빌딩 5층 (장안동)",서울특별시 동대문구 장안동 398번지 8호 신성빌딩 5층,37.56712408,127.0658005391,영업,Y,Y,02-3394-8745,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)청담약품,일반종합도매,"서울특별시 동대문구 한천로14길 53, 2층 (장안동, 신성빌딩)",서울특별시 동대문구 장안동 398번지 8호 신성빌딩 2층,37.56712408,127.0658005391,영업,Y,Y,02-2212-0535,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)힐링스팜,일반종합도매,"서울특별시 동대문구 장한로25길 34, 4층 (장안동)",서울특별시 동대문구 장안동 387번지 6호,37.57195404,127.0692688,영업,Y,Y,02-2038-2882,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
양지약품주식회사,일반종합도매,"서울특별시 동대문구 장한로25길 34, 4층 일부호 (장안동)",서울특별시 동대문구 장안동 387-6,37.57195404,127.0692688,영업,Y,Y,02-0000-0000,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
(주)문정약품,일반종합도매,"서울특별시 동대문구 한천로24길 74-8, 1층 101,102호 (장안동)",서울특별시 동대문구 장안동 381-3,37.5685236422,127.0680428829,영업,Y,Y,02-3394-9113,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
바른메디컬(주),일반종합도매,"서울특별시 동대문구 장한로17길 13-2, 6층 605호 (장안동)",서울특별시 동대문구 장안동 378번지 2호 605호,37.56756111,127.0675122,영업,Y,N,070-5056-1036,서울특별시 동대문구청,2024-12-06,3050000,서울특별시 동대문구
